name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,dir_flag,access,boat,capacity,gnis_feature_id,gnis_state_id,gnis_name,intermittent,tunnel,lanes,length,free_speed,geometry
,190,51498253,198,199,stream,2,,,,,,,,,1,17.760740542903232,,"LINESTRING (-94.9217807 43.3927473, -94.9216199 43.3928562)"
,191,51498253,199,200,stream,2,,,,,,,,,1,32.36909737758568,,"LINESTRING (-94.9216199 43.3928562, -94.92133629999999 43.3930618)"
,192,51498253,200,201,stream,2,,,,,,,,,1,9.503490533922768,,"LINESTRING (-94.92133629999999 43.3930618, -94.9212794 43.3931366)"
,193,51498253,201,202,stream,2,,,,,,,,,1,13.02790707668891,,"LINESTRING (-94.9212794 43.3931366, -94.92117469999999 43.3932257)"
,194,51498253,202,203,stream,2,,,,,,,,,1,12.507651341685637,,"LINESTRING (-94.92117469999999 43.3932257, -94.92109379999999 43.3933216)"
,195,51498253,203,204,stream,2,,,,,,,,,1,14.879115773923642,,"LINESTRING (-94.92109379999999 43.3933216, -94.9210037 43.3934383)"
,196,51498253,204,205,stream,2,,,,,,,,,1,22.373380667216292,,"LINESTRING (-94.9210037 43.3934383, -94.9209183 43.3936297)"
,197,51498253,205,206,stream,2,,,,,,,,,1,11.80481113513734,,"LINESTRING (-94.9209183 43.3936297, -94.9208659 43.3937288)"
,198,51498253,206,207,stream,2,,,,,,,,,1,14.29175001965076,,"LINESTRING (-94.9208659 43.3937288, -94.92084149999999 43.3938561)"
,199,51498253,207,208,stream,2,,,,,,,,,1,24.604605842293264,,"LINESTRING (-94.92084149999999 43.3938561, -94.9207407 43.3940649)"
,200,51498253,208,209,stream,2,,,,,,,,,1,12.864139479899858,,"LINESTRING (-94.9207407 43.3940649, -94.9207072 43.394178)"
,201,51498253,209,210,stream,2,,,,,,,,,1,11.626947289673396,,"LINESTRING (-94.9207072 43.394178, -94.920631 43.3942667)"
,202,51498253,210,211,stream,2,,,,,,,,,1,5.5650543506838,,"LINESTRING (-94.920631 43.3942667, -94.92061150000001 43.3943147)"
,203,51498253,211,212,stream,2,,,,,,,,,1,12.345012907762776,,"LINESTRING (-94.92061150000001 43.3943147, -94.9205268 43.3944071)"
,204,51498253,212,213,stream,2,,,,,,,,,1,7.84157506729238,,"LINESTRING (-94.9205268 43.3944071, -94.9204605 43.3944586)"
,205,51498253,213,214,stream,2,,,,,,,,,1,22.157040032551894,,"LINESTRING (-94.9204605 43.3944586, -94.92025219999999 43.3945882)"
,206,51498253,214,215,stream,2,,,,,,,,,1,18.441290207875667,,"LINESTRING (-94.92025219999999 43.3945882, -94.92005349999999 43.3946698)"
,207,51498253,215,216,stream,2,,,,,,,,,1,2.190091709905287,,"LINESTRING (-94.92005349999999 43.3946698, -94.9200264 43.3946694)"
,208,51498253,216,217,stream,2,,,,,,,,,1,8.71165471235133,,"LINESTRING (-94.9200264 43.3946694, -94.9199414 43.3947176)"
,209,51498253,217,218,stream,2,,,,,,,,,1,6.468932024340938,,"LINESTRING (-94.9199414 43.3947176, -94.9198707 43.3947449)"
,210,51498253,218,21,stream,2,,,,,,,,,1,17.1269245481506,,"LINESTRING (-94.9198707 43.3947449, -94.91970449999999 43.3948405)"
,211,236883741,224,219,wood,2,,,,,,,,,1,47.60077241705522,,"LINESTRING (-94.8988617 43.4007368, -94.8989073 43.40031)"
,212,236883741,219,229,wood,2,,,,,,,,,1,7.912180937489415,,"LINESTRING (-94.8989073 43.40031, -94.8988239 43.4002727)"
,213,236883741,229,228,wood,2,,,,,,,,,1,8.842242510024041,,"LINESTRING (-94.8988239 43.4002727, -94.8987193 43.4002961)"
,214,236883741,228,227,wood,2,,,,,,,,,1,23.629293672820364,,"LINESTRING (-94.8987193 43.4002961, -94.8984296 43.4003253)"
,215,236883741,227,236,wood,2,,,,,,,,,1,10.384790839221827,,"LINESTRING (-94.8984296 43.4003253, -94.8983011 43.4003276)"
,216,236883741,236,233,wood,2,,,,,,,,,1,11.72412107319552,,"LINESTRING (-94.8983011 43.4003276, -94.898156 43.4003292)"
,217,236883741,233,234,wood,2,,,,,,,,,1,4.600306547880737,,"LINESTRING (-94.898156 43.4003292, -94.8981158 43.4003585)"
,218,236883741,234,235,wood,2,,,,,,,,,1,5.3044530879439415,,"LINESTRING (-94.8981158 43.4003585, -94.8981024 43.4004052)"
,219,236883741,235,231,wood,2,,,,,,,,,1,6.33669666073749,,"LINESTRING (-94.8981024 43.4004052, -94.8981507 43.4004501)"
,220,236883741,231,221,wood,2,,,,,,,,,1,5.956767869142867,,"LINESTRING (-94.8981507 43.4004501, -94.8981805 43.4004991)"
,221,236883741,221,220,wood,2,,,,,,,,,1,4.532550649278682,,"LINESTRING (-94.8981805 43.4004991, -94.8981855 43.4005397)"
,222,236883741,220,222,wood,2,,,,,,,,,1,4.551677355505792,,"LINESTRING (-94.8981855 43.4005397, -94.89816140000001 43.4005767)"
,223,236883741,222,230,wood,2,,,,,,,,,1,4.553100812616608,,"LINESTRING (-94.89816140000001 43.4005767, -94.8981641 43.4006176)"
,224,236883741,230,223,wood,2,,,,,,,,,1,16.770148063027733,,"LINESTRING (-94.8981641 43.4006176, -94.8983518 43.400682)"
,225,236883741,223,226,wood,2,,,,,,,,,1,12.435148440686376,,"LINESTRING (-94.8983518 43.400682, -94.898494 43.4007248)"
,226,236883741,226,225,wood,2,,,,,,,,,1,10.618787624610608,,"LINESTRING (-94.898494 43.4007248, -94.89859079999999 43.4007894)"
,227,236883741,225,232,wood,2,,,,,,,,,1,18.65125697794886,,"LINESTRING (-94.89859079999999 43.4007894, -94.8987705 43.4008947)"
