name,node_id,osm_node_id,x_coord,y_coord,geometry
,1013,3443045709,-111.5359468,33.5666417,POINT (-111.5359468 33.5666417)
,1014,3443045710,-111.5377973,33.5656305,POINT (-111.5377973 33.5656305)
,1015,3443045711,-111.5373351,33.5668938,POINT (-111.5373351 33.5668938)
,1016,3443045712,-111.5147625,33.5714392,POINT (-111.5147625 33.5714392)
,1017,3443045713,-111.5185004,33.5743722,POINT (-111.5185004 33.5743722)
,1018,3443045714,-111.5376288,33.5696962,POINT (-111.5376288 33.5696962)
,1019,3443045715,-111.5149379,33.5751264,POINT (-111.5149379 33.5751264)
,1020,3443045716,-111.5307335,33.5680891,POINT (-111.5307335 33.5680891)
,1021,5645835069,-111.4361832,33.5466163,POINT (-111.4361832 33.5466163)
,1022,5645835070,-111.4342789,33.5460437,POINT (-111.4342789 33.5460437)
,1023,5645835071,-111.4350839,33.5460931,POINT (-111.4350839 33.5460931)
,1024,5645835072,-111.4365989,33.5476363,POINT (-111.4365989 33.5476363)
,1025,5645835073,-111.4368795,33.5485872,POINT (-111.4368795 33.5485872)
,1026,5645835074,-111.4376837,33.5495537,POINT (-111.4376837 33.5495537)
,1027,5645835075,-111.4393858,33.5507384,POINT (-111.4393858 33.5507384)
,1028,5645835076,-111.440452,33.551206,POINT (-111.440452 33.551206)
,1029,5645835077,-111.441649,33.5522504,POINT (-111.441649 33.5522504)
,1030,5645835078,-111.442472,33.5530298,POINT (-111.442472 33.5530298)
,1031,5645835079,-111.4432389,33.5536065,POINT (-111.4432389 33.5536065)
,1032,5645835080,-111.4443424,33.5541365,POINT (-111.4443424 33.5541365)
,1033,5645835081,-111.4450532,33.5546821,POINT (-111.4450532 33.5546821)
,1034,5645835082,-111.4465121,33.5557732,POINT (-111.4465121 33.5557732)
,1035,5645835083,-111.4479336,33.5565837,POINT (-111.4479336 33.5565837)
,1036,5645835084,-111.4488501,33.5568954,POINT (-111.4488501 33.5568954)
,1037,5645835085,-111.4506083,33.5568954,POINT (-111.4506083 33.5568954)
,1038,5645835086,-111.4521234,33.5566772,POINT (-111.4521234 33.5566772)
,1039,5645835087,-111.452965,33.5562875,POINT (-111.452965 33.5562875)
,1040,5645835088,-111.4556397,33.5557264,POINT (-111.4556397 33.5557264)
,1041,5645835089,-111.4569677,33.5554303,POINT (-111.4569677 33.5554303)
,1042,5645835090,-111.4595302,33.5554926,POINT (-111.4595302 33.5554926)
,1043,5645835091,-111.4604093,33.5558511,POINT (-111.4604093 33.5558511)
,1044,5645835092,-111.4611949,33.5568019,POINT (-111.4611949 33.5568019)
,1045,5645835093,-111.4609891,33.5572072,POINT (-111.4609891 33.5572072)
,1046,5645835094,-111.4605215,33.5577839,POINT (-111.4605215 33.5577839)
,1047,5645835095,-111.4602784,33.5586256,POINT (-111.4602784 33.5586256)
,1048,5645835096,-111.460241,33.5598881,POINT (-111.460241 33.5598881)
,1049,5645835097,-111.4607273,33.5614779,POINT (-111.4607273 33.5614779)
,1050,5645835098,-111.4612323,33.5623039,POINT (-111.4612323 33.5623039)
,1051,5645835099,-111.4621301,33.5630676,POINT (-111.4621301 33.5630676)
,1052,5645835100,-111.4634768,33.5642054,POINT (-111.4634768 33.5642054)
,1053,5645835101,-111.4644868,33.5644859,POINT (-111.4644868 33.5644859)
,1054,5645835102,-111.4656465,33.5645483,POINT (-111.4656465 33.5645483)
,1055,5645835103,-111.466245,33.5644703,POINT (-111.466245 33.5644703)
,1056,5645835104,-111.4666752,33.5640339,POINT (-111.4666752 33.5640339)
,1057,5645835105,-111.4669745,33.5633014,POINT (-111.4669745 33.5633014)
,1058,5645835106,-111.4677413,33.5626312,POINT (-111.4677413 33.5626312)
,1059,5645835107,-111.4689945,33.5618363,POINT (-111.4689945 33.5618363)
,1060,5645835108,-111.4716131,33.5609012,POINT (-111.4716131 33.5609012)
,1061,5645835109,-111.4730159,33.5601842,POINT (-111.4730159 33.5601842)
,1062,5645835110,-111.4742504,33.5592178,POINT (-111.4742504 33.5592178)
,1063,5645835111,-111.4753726,33.5583606,POINT (-111.4753726 33.5583606)
,1064,5645835112,-111.4763078,33.5579398,POINT (-111.4763078 33.5579398)
,1065,5645835113,-111.4776732,33.5578306,POINT (-111.4776732 33.5578306)
,1066,5645835114,-111.4803853,33.5582203,POINT (-111.4803853 33.5582203)
,1067,5645835115,-111.481732,33.5591399,POINT (-111.481732 33.5591399)
,1068,5645835116,-111.4823119,33.5604959,POINT (-111.4823119 33.5604959)
,1069,5645835117,-111.4821809,33.5623818,POINT (-111.4821809 33.5623818)
,1070,5645835118,-111.4818256,33.5644703,POINT (-111.4818256 33.5644703)
,1071,5645835119,-111.4813392,33.5662159,POINT (-111.4813392 33.5662159)
,1072,5645835120,-111.4811709,33.5676653,POINT (-111.4811709 33.5676653)
,1073,5645835721,-111.4811709,33.5689744,POINT (-111.4811709 33.5689744)
,1074,5645835722,-111.4817881,33.5702679,POINT (-111.4817881 33.5702679)
,1075,5645835723,-111.4830413,33.5717017,POINT (-111.4830413 33.5717017)
,1076,5645835724,-111.4845377,33.5730887,POINT (-111.4845377 33.5730887)
,1077,5645835725,-111.4869692,33.5746782,POINT (-111.4869692 33.5746782)
,1078,5645835726,-111.491028,33.5756756,POINT (-111.491028 33.5756756)
,1079,5645835727,-111.493179,33.5746626,POINT (-111.493179 33.5746626)
,1080,5645835728,-111.4948249,33.5732289,POINT (-111.4948249 33.5732289)
,1081,5645835729,-111.498173,33.5706887,POINT (-111.498173 33.5706887)
,1082,5645835730,-111.4999499,33.5688186,POINT (-111.4999499 33.5688186)
,1083,5645835731,-111.5002866,33.5675562,POINT (-111.5002866 33.5675562)
,1084,5645835732,-111.5000434,33.5662159,POINT (-111.5000434 33.5662159)
,1085,5645835733,-111.4988837,33.5649535,POINT (-111.4988837 33.5649535)
,1086,5645835734,-111.4974061,33.564221,POINT (-111.4974061 33.564221)
,1087,5645835735,-111.4964522,33.563317,POINT (-111.4964522 33.563317)
,1088,5645835736,-111.4959472,33.5624442,POINT (-111.4959472 33.5624442)
,1089,5645835737,-111.4958163,33.5612908,POINT (-111.4958163 33.5612908)
,1090,5645835738,-111.4965831,33.5598101,POINT (-111.4965831 33.5598101)
,1091,5645835739,-111.4980795,33.5585476,POINT (-111.4980795 33.5585476)
,1092,5645835740,-111.5012966,33.5574566,POINT (-111.5012966 33.5574566)
,1093,5645835741,-111.5049252,33.5565369,POINT (-111.5049252 33.5565369)
,1094,5645835742,-111.507469,33.5564902,POINT (-111.507469 33.5564902)
,1095,5645835743,-111.5092458,33.5568643,POINT (-111.5092458 33.5568643)
,1096,5645835744,-111.5112098,33.5576748,POINT (-111.5112098 33.5576748)
,1097,5645835745,-111.5130054,33.5588126,POINT (-111.5130054 33.5588126)
,1098,5645835746,-111.5139406,33.5595763,POINT (-111.5139406 33.5595763)
,1099,5645835747,-111.5149693,33.5607765,POINT (-111.5149693 33.5607765)
,1100,5645835748,-111.5158484,33.561774,POINT (-111.5158484 33.561774)
,1101,5645835749,-111.5197678,33.564772,POINT (-111.5197678 33.564772)
,1102,5645835750,-111.5229649,33.5681333,POINT (-111.5229649 33.5681333)
,1103,5645835751,-111.5253253,33.5700106,POINT (-111.5253253 33.5700106)
,1104,5645835752,-111.528029,33.5714945,POINT (-111.528029 33.5714945)
,1105,5645835753,-111.5301962,33.5716197,POINT (-111.5301962 33.5716197)
,1106,5645835754,-111.5319772,33.5715303,POINT (-111.5319772 33.5715303)
,1107,5645835755,-111.5346379,33.5708509,POINT (-111.5346379 33.5708509)
,1108,5645835756,-111.5359039,33.5693133,POINT (-111.5359039 33.5693133)
,1109,5645835757,-111.5360327,33.5683836,POINT (-111.5360327 33.5683836)
,1110,6109893981,-111.4880443,33.5191854,POINT (-111.4880443 33.5191854)
,1111,6109893982,-111.4813629,33.5166764,POINT (-111.4813629 33.5166764)
,1112,6109893983,-111.4818832,33.517307,POINT (-111.4818832 33.517307)
,1113,6109893984,-111.4823875,33.5180047,POINT (-111.4823875 33.5180047)
,1114,6109893985,-111.4826611,33.5184027,POINT (-111.4826611 33.5184027)
,1115,6109893986,-111.4831063,33.5190333,POINT (-111.4831063 33.5190333)
,1116,6109893987,-111.4832673,33.5193643,POINT (-111.4832673 33.5193643)
,1117,6109893988,-111.4836106,33.5198965,POINT (-111.4836106 33.5198965)
,1118,6109893989,-111.483675,33.5201067,POINT (-111.483675 33.5201067)
,1119,6109893990,-111.4838466,33.52046,POINT (-111.4838466 33.52046)
,1120,6109893991,-111.4840827,33.5206523,POINT (-111.4840827 33.5206523)
,1121,6109893992,-111.4844152,33.5207507,POINT (-111.4844152 33.5207507)
,1122,6109893993,-111.4849195,33.5207954,POINT (-111.4849195 33.5207954)
,1123,6109893994,-111.4852843,33.5207015,POINT (-111.4852843 33.5207015)
,1124,6109893995,-111.485692,33.5205584,POINT (-111.485692 33.5205584)
,1125,6109893996,-111.4859763,33.5203661,POINT (-111.4859763 33.5203661)
,1126,6109893997,-111.4862177,33.5201201,POINT (-111.4862177 33.5201201)
,1127,6109893998,-111.4866093,33.519901,POINT (-111.4866093 33.519901)
,1128,6109893999,-111.4870331,33.5196147,POINT (-111.4870331 33.5196147)
,1129,6109894000,-111.4873013,33.519409,POINT (-111.4873013 33.519409)
,1130,6109894001,-111.4876554,33.5191854,POINT (-111.4876554 33.5191854)
,1131,6109894002,-111.4878431,33.5191317,POINT (-111.4878431 33.5191317)
,1132,6109894003,-111.488224,33.5193106,POINT (-111.488224 33.5193106)
,1133,6109894004,-111.4883313,33.5195521,POINT (-111.4883313 33.5195521)
,1134,6109894005,-111.4885298,33.5196237,POINT (-111.4885298 33.5196237)
,1135,6109894006,-111.4887551,33.5198026,POINT (-111.4887551 33.5198026)
,1136,6109894007,-111.4888248,33.5198876,POINT (-111.4888248 33.5198876)
,1137,6109894008,-111.4892271,33.5207373,POINT (-111.4892271 33.5207373)
,1138,6109894009,-111.48949,33.5211174,POINT (-111.48949 33.5211174)
,1139,6109894010,-111.4899996,33.5216451,POINT (-111.4899996 33.5216451)
,1140,6109894011,-111.4902464,33.5221594,POINT (-111.4902464 33.5221594)
,1141,6109894012,-111.4904931,33.5226246,POINT (-111.4904931 33.5226246)
,1142,6109894013,-111.4907667,33.5233401,POINT (-111.4907667 33.5233401)
,1143,6109894014,-111.4909652,33.5239796,POINT (-111.4909652 33.5239796)
,1144,6109894015,-111.4911154,33.5244223,POINT (-111.4911154 33.5244223)
,1145,6109894016,-111.4913193,33.5245878,POINT (-111.4913193 33.5245878)
,1146,6109894017,-111.4916036,33.5248248,POINT (-111.4916036 33.5248248)
,1147,6109894018,-111.4920113,33.5251602,POINT (-111.4920113 33.5251602)
,1148,6109894019,-111.4922097,33.5253793,POINT (-111.4922097 33.5253793)
,1149,6109894020,-111.4922366,33.5256477,POINT (-111.4922366 33.5256477)
,1150,6109894021,-111.4923224,33.5261619,POINT (-111.4923224 33.5261619)
,1151,6109894022,-111.4924458,33.5267388,POINT (-111.4924458 33.5267388)
,1152,6109894023,-111.4925102,33.5268775,POINT (-111.4925102 33.5268775)
,1153,6109894024,-111.4926711,33.5270206,POINT (-111.4926711 33.5270206)
,1154,6109894025,-111.4928857,33.526949,POINT (-111.4928857 33.526949)
,1155,6109894026,-111.4931539,33.5269937,POINT (-111.4931539 33.5269937)
,1156,6109894027,-111.4932826,33.5271189,POINT (-111.4932826 33.5271189)
,1157,6109894028,-111.4934114,33.5274141,POINT (-111.4934114 33.5274141)
,1158,6109894029,-111.4934114,33.5276645,POINT (-111.4934114 33.5276645)
,1159,6109894030,-111.4936045,33.5278657,POINT (-111.4936045 33.5278657)
,1160,6109894031,-111.4935616,33.5282324,POINT (-111.4935616 33.5282324)
,1161,6109894042,-111.4949617,33.5294354,POINT (-111.4949617 33.5294354)
,1162,6109894043,-111.4951387,33.5294577,POINT (-111.4951387 33.5294577)
,1163,6109894044,-111.4953479,33.5295114,POINT (-111.4953479 33.5295114)
,1164,6109894045,-111.4955732,33.5297529,POINT (-111.4955732 33.5297529)
,1165,6109894046,-111.4955518,33.530048,POINT (-111.4955518 33.530048)
,1166,6109894047,-111.4955303,33.5303118,POINT (-111.4955303 33.5303118)
,1167,6109894048,-111.4954981,33.5305131,POINT (-111.4954981 33.5305131)
,1168,6109894049,-111.4953265,33.5307188,POINT (-111.4953265 33.5307188)
,1169,6109894050,-111.4952192,33.5309244,POINT (-111.4952192 33.5309244)
,1170,6109894051,-111.4951655,33.5311167,POINT (-111.4951655 33.5311167)
,1171,6109894052,-111.4951816,33.5312643,POINT (-111.4951816 33.5312643)
,1172,6109894053,-111.495246,33.5314834,POINT (-111.495246 33.5314834)
,1173,6109894054,-111.4954552,33.531622,POINT (-111.4954552 33.531622)
,1174,6109894055,-111.4956161,33.5316444,POINT (-111.4956161 33.5316444)
,1175,6109894056,-111.4958254,33.5316623,POINT (-111.4958254 33.5316623)
,1176,6109894057,-111.4961097,33.5315639,POINT (-111.4961097 33.5315639)
,1177,6109894058,-111.4962223,33.5314611,POINT (-111.4962223 33.5314611)
,1178,6109894059,-111.4963564,33.5313537,POINT (-111.4963564 33.5313537)
,1179,6109894060,-111.4965925,33.5313493,POINT (-111.4965925 33.5313493)
,1180,6109894061,-111.4968124,33.5313224,POINT (-111.4968124 33.5313224)
,1181,6109894062,-111.4969304,33.5312554,POINT (-111.4969304 33.5312554)
,1182,6903602580,-111.4659333,33.4986039,POINT (-111.4659333 33.4986039)
,1183,6903602581,-111.465995,33.4988857,POINT (-111.465995 33.4988857)
,1184,6903602582,-111.4661667,33.4993085,POINT (-111.4661667 33.4993085)
,1185,6903602583,-111.4663062,33.4998251,POINT (-111.4663062 33.4998251)
,1186,6903602584,-111.466282,33.4999907,POINT (-111.466282 33.4999907)
,1187,6903610785,-111.4662418,33.5000734,POINT (-111.4662418 33.5000734)
,1188,6903610786,-111.4661989,33.5001897,POINT (-111.4661989 33.5001897)
,1189,6903610787,-111.4662284,33.5003015,POINT (-111.4662284 33.5003015)
,1190,6903610788,-111.4662874,33.5003619,POINT (-111.4662874 33.5003619)
,1191,6903610789,-111.4664671,33.5003977,POINT (-111.4664671 33.5003977)
,1192,6903610790,-111.4667648,33.5004984,POINT (-111.4667648 33.5004984)
,1193,6903610791,-111.4670223,33.5015563,POINT (-111.4670223 33.5015563)
,1194,6903610792,-111.4670196,33.5016704,POINT (-111.4670196 33.5016704)
,1195,6903610793,-111.4669499,33.5019186,POINT (-111.4669499 33.5019186)
,1196,6903610794,-111.4668962,33.5020618,POINT (-111.4668962 33.5020618)
,1197,6903610795,-111.4668614,33.5022452,POINT (-111.4668614 33.5022452)
,1198,6903610796,-111.4669204,33.5024375,POINT (-111.4669204 33.5024375)
,1199,6903610797,-111.4670303,33.502641,POINT (-111.4670303 33.502641)
,1200,6903610798,-111.4671108,33.5028558,POINT (-111.4671108 33.5028558)
,1201,6903610799,-111.4671993,33.5030146,POINT (-111.4671993 33.5030146)
,1202,6903610800,-111.4671108,33.5031711,POINT (-111.4671108 33.5031711)
,1203,6903610801,-111.4669338,33.5032807,POINT (-111.4669338 33.5032807)
,1204,6903610802,-111.4667755,33.5033232,POINT (-111.4667755 33.5033232)
,1205,6903610803,-111.4665958,33.5033098,POINT (-111.4665958 33.5033098)
,1206,6903610804,-111.4663383,33.5032673,POINT (-111.4663383 33.5032673)
,1207,6903610805,-111.4655364,33.5032964,POINT (-111.4655364 33.5032964)
,1208,6903610806,-111.4653593,33.5033098,POINT (-111.4653593 33.5033098)
,1209,6903610807,-111.4653137,33.50335,POINT (-111.4653137 33.50335)
,1210,6903610808,-111.465295,33.503444,POINT (-111.465295 33.503444)
,1211,6903610809,-111.4653211,33.5036416,POINT (-111.4653211 33.5036416)
,1212,6903610810,-111.4653245,33.5037101,POINT (-111.4653245 33.5037101)
,1213,6903610811,-111.4653084,33.5038443,POINT (-111.4653084 33.5038443)
,1214,6903610812,-111.4652125,33.5066642,POINT (-111.4652125 33.5066642)
,1215,6903610813,-111.4653969,33.5067898,POINT (-111.4653969 33.5067898)
,1216,6903610814,-111.4656544,33.5068882,POINT (-111.4656544 33.5068882)
,1217,6903610815,-111.4658985,33.5069866,POINT (-111.4658985 33.5069866)
,1218,6903610816,-111.4663142,33.5070649,POINT (-111.4663142 33.5070649)
,1219,6903610817,-111.4666012,33.5071275,POINT (-111.4666012 33.5071275)
,1220,6903610818,-111.4668614,33.507255,POINT (-111.4668614 33.507255)
,1221,6903610819,-111.467084,33.5074205,POINT (-111.467084 33.5074205)
,1222,6903610820,-111.4672825,33.5076665,POINT (-111.4672825 33.5076665)
,1223,6903610821,-111.4674917,33.507879,POINT (-111.4674917 33.507879)
,1224,6903610822,-111.4679316,33.508201,POINT (-111.4679316 33.508201)
,1225,6903610823,-111.4681515,33.5083531,POINT (-111.4681515 33.5083531)
,1226,6903610824,-111.4682937,33.5084068,POINT (-111.4682937 33.5084068)
,1227,6903610825,-111.4685619,33.5084851,POINT (-111.4685619 33.5084851)
,1228,6903610826,-111.4688006,33.5085991,POINT (-111.4688006 33.5085991)
,1229,6903610827,-111.4689454,33.5087668,POINT (-111.4689454 33.5087668)
,1230,6903610828,-111.4690366,33.5089771,POINT (-111.4690366 33.5089771)
,1231,6903610829,-111.4690769,33.5092387,POINT (-111.4690769 33.5092387)
,1232,6903610830,-111.4689723,33.5097665,POINT (-111.4689723 33.5097665)
,1233,6903610831,-111.4689964,33.5099566,POINT (-111.4689964 33.5099566)
,1234,6903610832,-111.4690259,33.5101288,POINT (-111.4690259 33.5101288)
,1235,6903610833,-111.4691037,33.5102518,POINT (-111.4691037 33.5102518)
,1236,6903610834,-111.4693183,33.510386,POINT (-111.4693183 33.510386)
,1237,6903610835,-111.4697394,33.5105582,POINT (-111.4697394 33.5105582)
,1238,6903610836,-111.4702544,33.5108467,POINT (-111.4702544 33.5108467)
,1239,6903610837,-111.4704984,33.5110189,POINT (-111.4704984 33.5110189)
,1240,6903610838,-111.470646,33.5112381,POINT (-111.470646 33.5112381)
,1241,6903610839,-111.4749455,33.5126917,POINT (-111.4749455 33.5126917)
,1242,6903610840,-111.4802992,33.5157196,POINT (-111.4802992 33.5157196)
,1243,6903610841,-111.4805111,33.5160126,POINT (-111.4805111 33.5160126)
,1244,6903610842,-111.4934447,33.5284586,POINT (-111.4934447 33.5284586)
,1245,6903610843,-111.4933133,33.5287493,POINT (-111.4933133 33.5287493)
,1246,6903610844,-111.4931819,33.5290444,POINT (-111.4931819 33.5290444)
,1247,6903610845,-111.4931658,33.5292166,POINT (-111.4931658 33.5292166)
,1248,6903610846,-111.4932033,33.529353,POINT (-111.4932033 33.529353)
,1249,6903610847,-111.4934474,33.5295229,POINT (-111.4934474 33.5295229)
,1250,6903610848,-111.49378,33.5297085,POINT (-111.49378 33.5297085)
,1251,6903610849,-111.4939705,33.529704,POINT (-111.4939705 33.529704)
,1252,6903610850,-111.4940831,33.5296548,POINT (-111.4940831 33.5296548)
,1253,6903610851,-111.4943165,33.5295251,POINT (-111.4943165 33.5295251)
,1254,6903610852,-111.4946491,33.5294491,POINT (-111.4946491 33.5294491)
,1255,6903610853,-111.4969969,33.5312199,POINT (-111.4969969 33.5312199)
,1256,6903610854,-111.4971504,33.5312365,POINT (-111.4971504 33.5312365)
,1257,6903610856,-111.4972132,33.531249,POINT (-111.4972132 33.531249)
,1258,6903610857,-111.4976209,33.5314413,POINT (-111.4976209 33.5314413)
,1259,6903610858,-111.4978945,33.5316649,POINT (-111.4978945 33.5316649)
,1260,6903610859,-111.4981306,33.5319645,POINT (-111.4981306 33.5319645)
,1261,6903610860,-111.4985222,33.5321254,POINT (-111.4985222 33.5321254)
,1262,6903610861,-111.4989621,33.5323177,POINT (-111.4989621 33.5323177)
,1263,6903610862,-111.4993,33.5328051,POINT (-111.4993 33.5328051)
,1264,6903610863,-111.4995146,33.5335027,POINT (-111.4995146 33.5335027)
,1265,6903610864,-111.4994878,33.5337933,POINT (-111.4994878 33.5337933)
,1266,6903610865,-111.4994341,33.5340125,POINT (-111.4994341 33.5340125)
,1267,6903610866,-111.4991337,33.5343657,POINT (-111.4991337 33.5343657)
,1268,6903610867,-111.4986938,33.5346966,POINT (-111.4986938 33.5346966)
,1269,6903610868,-111.4972991,33.5358771,POINT (-111.4972991 33.5358771)
,1270,6903610869,-111.4971703,33.5360649,POINT (-111.4971703 33.5360649)
,1271,6903610870,-111.4971328,33.5363332,POINT (-111.4971328 33.5363332)
,1272,6903610871,-111.497224,33.5366909,POINT (-111.497224 33.5366909)
,1273,6903610872,-111.49746,33.537138,POINT (-111.49746 33.537138)
,1274,6903610873,-111.4976478,33.5373035,POINT (-111.4976478 33.5373035)
,1275,6903610874,-111.4979696,33.5373482,POINT (-111.4979696 33.5373482)
,1276,6903610875,-111.4982271,33.5373795,POINT (-111.4982271 33.5373795)
,1277,6903610876,-111.4985329,33.5373169,POINT (-111.4985329 33.5373169)
,1278,6903610877,-111.4997077,33.5368429,POINT (-111.4997077 33.5368429)
,1279,6903610878,-111.4999598,33.5367803,POINT (-111.4999598 33.5367803)
,1280,6903610879,-111.5001959,33.5367803,POINT (-111.5001959 33.5367803)
,1281,6903610880,-111.50033,33.5368563,POINT (-111.50033 33.5368563)
,1282,6903610881,-111.5004534,33.536986,POINT (-111.5004534 33.536986)
,1283,6903610882,-111.5005446,33.537138,POINT (-111.5005446 33.537138)
,1284,6903610883,-111.5005875,33.5375047,POINT (-111.5005875 33.5375047)
,1285,6903610884,-111.5005767,33.5383006,POINT (-111.5005767 33.5383006)
,1286,6903610885,-111.5003353,33.5390115,POINT (-111.5003353 33.5390115)
,1287,6903610886,-111.5002334,33.5392843,POINT (-111.5002334 33.5392843)
,1288,6903610887,-111.5002495,33.5394631,POINT (-111.5002495 33.5394631)
,1289,6903610888,-111.5003085,33.5396464,POINT (-111.5003085 33.5396464)
,1290,6903610889,-111.5005338,33.5398923,POINT (-111.5005338 33.5398923)
,1291,6903610890,-111.5010649,33.5402813,POINT (-111.5010649 33.5402813)
,1292,6903610891,-111.5015209,33.5405228,POINT (-111.5015209 33.5405228)
,1293,6903610892,-111.5017247,33.5407151,POINT (-111.5017247 33.5407151)
,1294,6903610893,-111.5018427,33.5410102,POINT (-111.5018427 33.5410102)
,1295,6903610894,-111.5018266,33.5412561,POINT (-111.5018266 33.5412561)
,1296,6903610895,-111.5017623,33.5417658,POINT (-111.5017623 33.5417658)
,1297,6903610896,-111.5016657,33.5420922,POINT (-111.5016657 33.5420922)
,1298,6903610897,-111.5017194,33.54228,POINT (-111.5017194 33.54228)
,1299,6903610898,-111.5018106,33.5424543,POINT (-111.5018106 33.5424543)
,1300,6903610899,-111.5020251,33.5425482,POINT (-111.5020251 33.5425482)
,1301,6903610900,-111.5023255,33.5425303,POINT (-111.5023255 33.5425303)
,1302,6903610901,-111.502583,33.5424588,POINT (-111.502583 33.5424588)
,1303,6903610902,-111.5027762,33.5422576,POINT (-111.5027762 33.5422576)
,1304,6903610903,-111.5031892,33.5418552,POINT (-111.5031892 33.5418552)
,1305,6903610904,-111.503275,33.5417434,POINT (-111.503275 33.5417434)
,1306,6903610905,-111.5034306,33.5416808,POINT (-111.5034306 33.5416808)
,1307,6903610906,-111.5038168,33.5417345,POINT (-111.5038168 33.5417345)
,1308,6903610907,-111.5046698,33.5417881,POINT (-111.5046698 33.5417881)
,1309,6903610908,-111.5048093,33.5418507,POINT (-111.5048093 33.5418507)
,1310,6903610909,-111.5049005,33.5419893,POINT (-111.5049005 33.5419893)
,1311,6903610910,-111.5049326,33.5423962,POINT (-111.5049326 33.5423962)
,1312,6903610911,-111.5049809,33.5425438,POINT (-111.5049809 33.5425438)
,1313,6903610912,-111.5049863,33.5426466,POINT (-111.5049863 33.5426466)
,1314,6903610913,-111.5048522,33.5427584,POINT (-111.5048522 33.5427584)
,1315,6903610914,-111.504525,33.5429149,POINT (-111.504525 33.5429149)
,1316,6903610915,-111.5044606,33.5430222,POINT (-111.5044606 33.5430222)
,1317,6903610916,-111.5044445,33.5431474,POINT (-111.5044445 33.5431474)
,1318,6903610917,-111.5044928,33.5433173,POINT (-111.5044928 33.5433173)
,1319,6903610918,-111.5045947,33.5435274,POINT (-111.5045947 33.5435274)
,1320,6903610919,-111.5046376,33.5438046,POINT (-111.5046376 33.5438046)
,1321,6903610920,-111.5045947,33.5440147,POINT (-111.5045947 33.5440147)
,1322,6903610921,-111.5044338,33.5443456,POINT (-111.5044338 33.5443456)
,1323,6903610922,-111.5040475,33.5450878,POINT (-111.5040475 33.5450878)
,1324,6903610923,-111.5039778,33.5452264,POINT (-111.5039778 33.5452264)
,1325,6903610924,-111.5039885,33.5453873,POINT (-111.5039885 33.5453873)
,1326,6903610925,-111.5040314,33.5455438,POINT (-111.5040314 33.5455438)
,1327,6903610926,-111.5042085,33.5457316,POINT (-111.5042085 33.5457316)
,1328,6903610927,-111.504525,33.5458702,POINT (-111.504525 33.5458702)
,1329,6903610928,-111.5048844,33.5459686,POINT (-111.5048844 33.5459686)
,1330,6903610929,-111.5054154,33.5461385,POINT (-111.5054154 33.5461385)
,1331,6903610930,-111.5056729,33.5463531,POINT (-111.5056729 33.5463531)
,1332,6903610931,-111.5057749,33.5465543,POINT (-111.5057749 33.5465543)
,1333,6903610932,-111.5057749,33.5466973,POINT (-111.5057749 33.5466973)
,1334,6903610933,-111.5054423,33.5470729,POINT (-111.5054423 33.5470729)
,1335,6903610934,-111.5054154,33.5472472,POINT (-111.5054154 33.5472472)
,1336,6903610935,-111.5054798,33.5475155,POINT (-111.5054798 33.5475155)
,1337,6903610936,-111.5058231,33.5481191,POINT (-111.5058231 33.5481191)
,1338,6903610937,-111.5060163,33.5482174,POINT (-111.5060163 33.5482174)
,1339,6903610938,-111.5061665,33.5482219,POINT (-111.5061665 33.5482219)
,1340,6903610939,-111.5063542,33.5481548,POINT (-111.5063542 33.5481548)
,1341,6903610940,-111.5066493,33.5479805,POINT (-111.5066493 33.5479805)
,1342,6903610941,-111.5070731,33.5478016,POINT (-111.5070731 33.5478016)
,1343,6903610942,-111.507293,33.5477972,POINT (-111.507293 33.5477972)
,1344,6903610943,-111.5073842,33.5478508,POINT (-111.5073842 33.5478508)
,1345,6903610944,-111.5075076,33.5480431,POINT (-111.5075076 33.5480431)
,1346,6903610945,-111.507529,33.5482264,POINT (-111.507529 33.5482264)
,1347,6903610946,-111.5074003,33.5485214,POINT (-111.5074003 33.5485214)
,1348,6903610947,-111.507175,33.5486958,POINT (-111.507175 33.5486958)
,1349,6903610948,-111.5070838,33.5491473,POINT (-111.5070838 33.5491473)
,1350,6903610949,-111.5070623,33.5495139,POINT (-111.5070623 33.5495139)
,1351,6903610950,-111.5071911,33.5497777,POINT (-111.5071911 33.5497777)
,1352,6903610951,-111.5075076,33.550037,POINT (-111.5075076 33.550037)
,1353,6903610952,-111.5079582,33.5502158,POINT (-111.5079582 33.5502158)
,1354,6903610953,-111.5085214,33.5504841,POINT (-111.5085214 33.5504841)
,1355,6903610954,-111.5088433,33.5507926,POINT (-111.5088433 33.5507926)
,1356,6903610955,-111.5090257,33.5511502,POINT (-111.5090257 33.5511502)
,1357,6903610956,-111.5090525,33.5514721,POINT (-111.5090525 33.5514721)
,1358,6903610957,-111.5089184,33.5527507,POINT (-111.5089184 33.5527507)
,1359,6903610958,-111.508897,33.5530547,POINT (-111.508897 33.5530547)
,1360,6903610959,-111.5090203,33.5533989,POINT (-111.5090203 33.5533989)
,1361,6903610960,-111.5081728,33.5554598,POINT (-111.5081728 33.5554598)
,1362,6903610961,-111.5083873,33.5555045,POINT (-111.5083873 33.5555045)
,1363,6903610962,-111.5071696,33.5551514,POINT (-111.5071696 33.5551514)
,1364,6903610963,-111.5086019,33.5555984,POINT (-111.5086019 33.5555984)
